Symbol,Date,Expiry,Option Type,StrikePrice,OptionPR,StockPR,StockPR1
NIFTY,16-Jun-20,31-Dec-20,CE,5500,4159.6,4541.2,-
NIFTY,16-Jun-20,31-Dec-20,CE,5000,4019.95,5028.35,-
NIFTY,16-Jun-20,31-Dec-20,CE,5100,4016.5,4930.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,5200,4015.95,4833.3,-
NIFTY,16-Jun-20,31-Dec-20,CE,4600,3955.65,5418.95,-
NIFTY,16-Jun-20,31-Dec-20,CE,4700,3896.8,5321.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,4800,4010.1,5223.6,-
NIFTY,16-Jun-20,31-Dec-20,CE,4900,3978.2,5125.95,-
NIFTY,16-Jun-20,31-Dec-20,CE,14800,201.55,55.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,14400,876.65,72.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,14500,18.5,67.55,-
NIFTY,16-Jun-20,31-Dec-20,CE,14600,216.4,63.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,14700,31.45,59.05,-
NIFTY,16-Jun-20,31-Dec-20,CE,14100,729.25,88.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,14200,417.1,82.5,-
NIFTY,16-Jun-20,31-Dec-20,CE,14300,948.45,77.2,-
NIFTY,16-Jun-20,31-Dec-20,CE,13800,659.25,107.35,-
NIFTY,16-Jun-20,31-Dec-20,CE,13900,682.95,100.55,-
NIFTY,16-Jun-20,31-Dec-20,CE,14000,19.85,19.85,-
NIFTY,16-Jun-20,31-Dec-20,CE,13500,20.05,20.05,-
NIFTY,16-Jun-20,31-Dec-20,CE,13600,621.6,122.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,13700,684,114.6,-
NIFTY,16-Jun-20,31-Dec-20,CE,13100,677.75,168.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,13200,737,157.9,-
NIFTY,16-Jun-20,31-Dec-20,CE,13300,821.8,148.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,13400,788.35,139,-
NIFTY,16-Jun-20,31-Dec-20,CE,12800,772.1,202.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,12900,763.4,190.6,-
NIFTY,16-Jun-20,31-Dec-20,CE,13000,31,31,-
NIFTY,16-Jun-20,31-Dec-20,CE,12500,49,243.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,12600,470,229.35,-
NIFTY,16-Jun-20,31-Dec-20,CE,12700,820.15,215.7,-
NIFTY,16-Jun-20,31-Dec-20,CE,12200,1505,292,-
NIFTY,16-Jun-20,31-Dec-20,CE,12300,1532,275.05,-
NIFTY,16-Jun-20,31-Dec-20,CE,12400,1425,259,-
NIFTY,16-Jun-20,31-Dec-20,CE,11900,1194,348.5,-
NIFTY,16-Jun-20,31-Dec-20,CE,12000,85.15,85.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,12100,1565,309.85,-
NIFTY,16-Jun-20,31-Dec-20,CE,11700,255,391.2,-
NIFTY,16-Jun-20,31-Dec-20,CE,11800,54.2,369.3,-
NIFTY,16-Jun-20,31-Dec-20,CE,11400,1300,463.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,11500,156.3,438.4,-
NIFTY,16-Jun-20,31-Dec-20,CE,11600,400,414.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,11100,1649,547.45,-
NIFTY,16-Jun-20,31-Dec-20,CE,11200,1592,518.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,11300,160,490.4,-
NIFTY,16-Jun-20,31-Dec-20,CE,10800,544.1,643.25,-
NIFTY,16-Jun-20,31-Dec-20,CE,10900,1680,609.9,-
NIFTY,16-Jun-20,31-Dec-20,CE,11000,288.85,288.85,-
NIFTY,16-Jun-20,31-Dec-20,CE,10500,481.15,481.15,-
NIFTY,16-Jun-20,31-Dec-20,CE,10600,1962,714.45,-
NIFTY,16-Jun-20,31-Dec-20,CE,10700,1878,678.1,-
NIFTY,16-Jun-20,31-Dec-20,CE,10200,628,875.5,-
NIFTY,16-Jun-20,31-Dec-20,CE,10300,524,832.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,10400,444.65,791.75,-
NIFTY,16-Jun-20,31-Dec-20,CE,9900,1763,1013.65,-
NIFTY,16-Jun-20,31-Dec-20,CE,10000,748.75,748.75,-
NIFTY,16-Jun-20,31-Dec-20,CE,10100,494.85,919.85,-
NIFTY,16-Jun-20,31-Dec-20,CE,9600,574,1167.3,-
NIFTY,16-Jun-20,31-Dec-20,CE,9700,580,1114.3,-
NIFTY,16-Jun-20,31-Dec-20,CE,9800,580.05,1063.1,-
NIFTY,16-Jun-20,31-Dec-20,CE,9300,1884,1336.8,-
NIFTY,16-Jun-20,31-Dec-20,CE,9400,1836.7,1278.55,-
NIFTY,16-Jun-20,31-Dec-20,CE,9500,1020.65,1020.65,-
NIFTY,16-Jun-20,31-Dec-20,CE,8900,2081.05,1587.6,-
NIFTY,16-Jun-20,31-Dec-20,CE,9000,1360,1360,-
NIFTY,16-Jun-20,31-Dec-20,CE,9100,1980.9,1458.7,-
NIFTY,16-Jun-20,31-Dec-20,CE,9200,1932.05,1396.85,-
NIFTY,16-Jun-20,31-Dec-20,CE,8600,2236.7,1793.9,-
NIFTY,16-Jun-20,31-Dec-20,CE,8700,2183.95,1723.45,-
NIFTY,16-Jun-20,31-Dec-20,CE,8800,2132,1654.65,-
NIFTY,16-Jun-20,31-Dec-20,CE,8300,2399.3,2015,-
NIFTY,17-Jun-20,31-Dec-20,CE,8400,2344.35,1908.95,-
NIFTY,17-Jun-20,31-Dec-20,CE,8500,1780,1835.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,8000,2105,2105,-
NIFTY,17-Jun-20,31-Dec-20,CE,8100,2511.3,2138.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,8200,2454.95,2060.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,7600,2802.85,2549.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,7700,2743.3,2464.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,7800,2684.3,2381.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,7900,2626,2299,-
NIFTY,17-Jun-20,31-Dec-20,CE,7300,2985.1,2810.9,-
NIFTY,17-Jun-20,31-Dec-20,CE,7400,2923.8,2722.75,-
NIFTY,17-Jun-20,31-Dec-20,CE,7500,2582.25,2635.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,7000,3071,3080.95,-
NIFTY,17-Jun-20,31-Dec-20,CE,7100,3109.3,2990.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,7200,3046.95,2900,-
NIFTY,17-Jun-20,31-Dec-20,CE,6700,3363.5,3358.1,-
NIFTY,17-Jun-20,31-Dec-20,CE,6800,3299.3,3265.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,6900,3235.5,3172.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,6300,3624.15,3735.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,6400,3558.45,3640.7,-
NIFTY,17-Jun-20,31-Dec-20,CE,6500,3493.1,3546,-
NIFTY,17-Jun-20,31-Dec-20,CE,6600,3428.1,3451.8,-
NIFTY,17-Jun-20,31-Dec-20,CE,6000,3823.1,4023.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,6100,3756.5,3927.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,6200,3690.2,3831.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,5600,4091.9,4410.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,5700,4024.4,4313.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,5800,3957.05,4216.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,5900,3889.95,4119.95,-
NIFTY,17-Jun-20,31-Dec-20,CE,5300,4098.1,4702.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,5400,4087.8,4605,-
NIFTY,17-Jun-20,31-Dec-20,CE,5500,4159.6,4507.7,-
NIFTY,17-Jun-20,31-Dec-20,CE,5000,4019.95,4994.95,-
NIFTY,17-Jun-20,31-Dec-20,CE,5100,4016.5,4897.35,-
NIFTY,17-Jun-20,31-Dec-20,CE,5200,4015.95,4799.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,4600,3955.65,5385.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,4700,3896.8,5287.9,-
NIFTY,17-Jun-20,31-Dec-20,CE,4800,4010.1,5190.2,-
NIFTY,17-Jun-20,31-Dec-20,CE,4900,3978.2,5092.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,14800,201.55,51.8,-
NIFTY,17-Jun-20,31-Dec-20,CE,14500,17,63.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,14600,216.4,59.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,14700,31.45,55.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,14100,729.25,83.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,14200,417.1,77.9,-
NIFTY,17-Jun-20,31-Dec-20,CE,14300,948.45,72.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,14400,876.65,68.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,13800,659.25,101.7,-
NIFTY,17-Jun-20,31-Dec-20,CE,13900,682.95,95.2,-
NIFTY,17-Jun-20,31-Dec-20,CE,14000,16.05,16.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,13500,20.65,20.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,13600,621.6,116,-
NIFTY,17-Jun-20,31-Dec-20,CE,13700,684,108.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,13200,737,150.35,-
NIFTY,17-Jun-20,31-Dec-20,CE,13300,821.8,141,-
NIFTY,17-Jun-20,31-Dec-20,CE,13400,788.35,132.15,-
NIFTY,17-Jun-20,31-Dec-20,CE,12800,772.1,193.8,-
NIFTY,17-Jun-20,31-Dec-20,CE,12900,763.4,182,-
NIFTY,17-Jun-20,31-Dec-20,CE,13000,28.4,28.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,13100,677.75,160.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,12500,55,233.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,12600,470,219.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,12700,820.15,206.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,12200,1505,280.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,12300,1532,263.9,-
NIFTY,17-Jun-20,31-Dec-20,CE,12400,1425,248.3,-
NIFTY,17-Jun-20,31-Dec-20,CE,11900,1194,335.4,-
NIFTY,17-Jun-20,31-Dec-20,CE,12000,88.05,88.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,12100,1565,297.8,-
NIFTY,17-Jun-20,31-Dec-20,CE,11700,255,377.15,-
NIFTY,17-Jun-20,31-Dec-20,CE,11800,54.2,355.75,-
NIFTY,17-Jun-20,31-Dec-20,CE,11400,1300,448.1,-
NIFTY,17-Jun-20,31-Dec-20,CE,11500,156.05,156.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,11600,400,399.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,11100,1649,530.1,-
NIFTY,17-Jun-20,31-Dec-20,CE,11200,1592,501.45,-
NIFTY,17-Jun-20,31-Dec-20,CE,11300,160,474.15,-
NIFTY,17-Jun-20,31-Dec-20,CE,10800,544.1,624.25,-
NIFTY,17-Jun-20,31-Dec-20,CE,10900,1680,591.45,-
NIFTY,17-Jun-20,31-Dec-20,CE,11000,284.55,284.55,-
NIFTY,17-Jun-20,31-Dec-20,CE,10500,469.25,469.25,-
NIFTY,17-Jun-20,31-Dec-20,CE,10600,1962,694.25,-
NIFTY,17-Jun-20,31-Dec-20,CE,10700,1878,658.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,10200,628,853.05,-
NIFTY,17-Jun-20,31-Dec-20,CE,10300,524,810.95,-
NIFTY,17-Jun-20,31-Dec-20,CE,10400,444.65,770.45,-
NIFTY,17-Jun-20,31-Dec-20,CE,9900,1763,989.5,-
NIFTY,17-Jun-20,31-Dec-20,CE,10000,723.6,723.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,10100,494.85,896.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,9600,574,1141.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,9700,580,1089.15,-
NIFTY,17-Jun-20,31-Dec-20,CE,9800,580.05,1038.45,-
NIFTY,17-Jun-20,31-Dec-20,CE,9300,1884,1309.65,-
NIFTY,17-Jun-20,31-Dec-20,CE,9400,1836.7,1251.85,-
NIFTY,17-Jun-20,31-Dec-20,CE,9500,1011,1011,-
NIFTY,17-Jun-20,31-Dec-20,CE,9000,1337.8,1493.75,-
NIFTY,17-Jun-20,31-Dec-20,CE,9100,1980.9,1430.6,-
NIFTY,17-Jun-20,31-Dec-20,CE,9200,1932.05,1369.25,-
NIFTY,17-Jun-20,31-Dec-20,CE,8600,2236.7,1763.8,-
NIFTY,17-Jun-20,31-Dec-20,CE,8700,2183.95,1693.75,-
NIFTY,17-Jun-20,31-Dec-20,CE,8800,2132,1625.35,-
NIFTY,17-Jun-20,31-Dec-20,CE,8900,2081.05,1558.7,-
NIFTY,17-Jun-20,31-Dec-20,CE,8300,2399.3,1983.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,8400,2344.35,2083,-
NIFTY,18-Jun-20,31-Dec-20,CE,8500,1780,2006.8,-
NIFTY,18-Jun-20,31-Dec-20,CE,7900,2626,2485.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,8000,2313.3,2313.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,8100,2511.3,2320.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,8200,2454.95,2239.9,-
NIFTY,18-Jun-20,31-Dec-20,CE,7600,2802.85,2742.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,7700,2743.3,2655.6,-
NIFTY,18-Jun-20,31-Dec-20,CE,7800,2684.3,2570,-
NIFTY,18-Jun-20,31-Dec-20,CE,7300,2985.1,3008.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,7400,2923.8,2918.8,-
NIFTY,18-Jun-20,31-Dec-20,CE,7500,2582.25,2830.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,7000,3071,3282.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,7100,3109.3,3190.35,-
NIFTY,18-Jun-20,31-Dec-20,CE,7200,3046.95,3099,-
NIFTY,18-Jun-20,31-Dec-20,CE,6600,3428.1,3657,-
NIFTY,18-Jun-20,31-Dec-20,CE,6700,3363.5,3562.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,6800,3299.3,3468.6,-
NIFTY,18-Jun-20,31-Dec-20,CE,6900,3235.5,3375.2,-
NIFTY,18-Jun-20,31-Dec-20,CE,6300,3624.15,3942.9,-
NIFTY,18-Jun-20,31-Dec-20,CE,6400,3558.45,3847.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,6500,3493.1,3751.9,-
NIFTY,18-Jun-20,31-Dec-20,CE,5900,3889.95,4328.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,6000,3823.1,4231.75,-
NIFTY,18-Jun-20,31-Dec-20,CE,6100,3756.5,4135.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,6200,3690.2,4038.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,5600,4091.9,4619.75,-
NIFTY,18-Jun-20,31-Dec-20,CE,5700,4024.4,4522.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,5800,3957.05,4425.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,5300,4098.1,4912,-
NIFTY,18-Jun-20,31-Dec-20,CE,5400,4087.8,4814.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,5500,4159.6,4717.1,-
NIFTY,18-Jun-20,31-Dec-20,CE,4900,3978.2,5302.4,-
NIFTY,18-Jun-20,31-Dec-20,CE,5000,4019.95,5204.75,-
NIFTY,18-Jun-20,31-Dec-20,CE,5100,4016.5,5107.15,-
NIFTY,18-Jun-20,31-Dec-20,CE,5200,4015.95,5009.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,4600,3955.65,5595.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,4700,3896.8,5497.8,-
NIFTY,18-Jun-20,31-Dec-20,CE,4800,4010.1,5400.1,-
NIFTY,18-Jun-20,31-Dec-20,CE,14800,201.55,64.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,14400,876.65,84.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,14500,17,78.9,-
NIFTY,18-Jun-20,31-Dec-20,CE,14600,216.4,73.85,-
NIFTY,18-Jun-20,31-Dec-20,CE,14700,31.45,69.1,-
NIFTY,18-Jun-20,31-Dec-20,CE,14100,729.25,102.5,-
NIFTY,18-Jun-20,31-Dec-20,CE,14200,417.1,96.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,14300,948.45,90,-
NIFTY,18-Jun-20,31-Dec-20,CE,13800,659.25,124.4,-
NIFTY,18-Jun-20,31-Dec-20,CE,13900,682.95,116.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,14000,23.75,109.4,-
NIFTY,18-Jun-20,31-Dec-20,CE,13400,788.35,160.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,13500,24.7,150.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,13600,621.6,141.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,13700,684,132.6,-
NIFTY,18-Jun-20,31-Dec-20,CE,13100,677.75,193.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,13200,737,181.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,13300,821.8,170.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,12800,772.1,232.15,-
NIFTY,18-Jun-20,31-Dec-20,CE,12900,763.4,218.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,13000,35.05,35.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,12500,68,68,-
NIFTY,18-Jun-20,31-Dec-20,CE,12600,470,261.85,-
NIFTY,18-Jun-20,31-Dec-20,CE,12700,820.15,246.6,-
NIFTY,18-Jun-20,31-Dec-20,CE,12200,1505,331.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,12300,1532,312.8,-
NIFTY,18-Jun-20,31-Dec-20,CE,12400,1425,294.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,11900,1194,394.15,-
NIFTY,18-Jun-20,31-Dec-20,CE,12000,107.55,107.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,12100,1565,351.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,11600,400,466.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,11700,255,441.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,11800,54.2,417.15,-
NIFTY,18-Jun-20,31-Dec-20,CE,11300,160,549.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,11400,1300,520.9,-
NIFTY,18-Jun-20,31-Dec-20,CE,11500,196.8,196.8,-
NIFTY,18-Jun-20,31-Dec-20,CE,11100,1649,612.2,-
NIFTY,18-Jun-20,31-Dec-20,CE,11200,1592,580.4,-
NIFTY,18-Jun-20,31-Dec-20,CE,10800,544.1,716.2,-
NIFTY,18-Jun-20,31-Dec-20,CE,10900,1680,680.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,11000,344,344,-
NIFTY,18-Jun-20,31-Dec-20,CE,10500,540.65,540.65,-
NIFTY,18-Jun-20,31-Dec-20,CE,10600,1962,793.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,10700,1878,753.85,-
NIFTY,18-Jun-20,31-Dec-20,CE,10200,628,966.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,10300,524,920.35,-
NIFTY,18-Jun-20,31-Dec-20,CE,10400,444.65,876.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,9900,1763,1113.35,-
NIFTY,18-Jun-20,31-Dec-20,CE,10000,824.3,824.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,10100,494.85,1013.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,9600,574,1276.3,-
NIFTY,18-Jun-20,31-Dec-20,CE,9700,580,1220.25,-
NIFTY,18-Jun-20,31-Dec-20,CE,9800,580.05,1165.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,9200,1932.05,1518.05,-
NIFTY,18-Jun-20,31-Dec-20,CE,9300,1884,1455,-
NIFTY,18-Jun-20,31-Dec-20,CE,9400,1836.7,1393.7,-
NIFTY,18-Jun-20,31-Dec-20,CE,9500,1136.6,1136.6,-
NIFTY,18-Jun-20,31-Dec-20,CE,8900,2081.05,1717.55,-
NIFTY,18-Jun-20,31-Dec-20,CE,9000,1451,1649.35,-
NIFTY,18-Jun-20,31-Dec-20,CE,9100,1980.9,1582.85,-
NIFTY,18-Jun-20,31-Dec-20,CE,8600,2236.7,1932.1,-
NIFTY,18-Jun-20,31-Dec-20,CE,8700,2183.95,1858.95,-
NIFTY,18-Jun-20,31-Dec-20,CE,8800,2132,1787.45,-
NIFTY,18-Jun-20,31-Dec-20,CE,8300,2399.3,2160.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,8300,2399.3,2290.65,-
NIFTY,19-Jun-20,31-Dec-20,CE,8400,2344.35,2211,-
NIFTY,19-Jun-20,31-Dec-20,CE,8500,2000,2132.8,-
NIFTY,19-Jun-20,31-Dec-20,CE,7900,2626,2622.2,-
NIFTY,19-Jun-20,31-Dec-20,CE,8000,2441.45,2441.45,-
NIFTY,19-Jun-20,31-Dec-20,CE,8100,2511.3,2453.9,-
NIFTY,19-Jun-20,31-Dec-20,CE,7600,2802.85,2883.05,-
NIFTY,19-Jun-20,31-Dec-20,CE,7700,2743.3,2795.05,-
NIFTY,19-Jun-20,31-Dec-20,CE,7800,2684.3,2708.1,-
NIFTY,19-Jun-20,31-Dec-20,CE,7300,2985.1,3152.6,-
NIFTY,19-Jun-20,31-Dec-20,CE,7400,2923.8,3061.9,-
NIFTY,19-Jun-20,31-Dec-20,CE,7500,2582.25,2972,-
NIFTY,19-Jun-20,31-Dec-20,CE,6900,3235.5,3522.6,-
NIFTY,19-Jun-20,31-Dec-20,CE,7000,3071,3429.1,-
NIFTY,19-Jun-20,31-Dec-20,CE,7100,3109.3,3336.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,7200,3046.95,3244.05,-
NIFTY,19-Jun-20,31-Dec-20,CE,6600,3428.1,3806.1,-
NIFTY,19-Jun-20,31-Dec-20,CE,6700,3363.5,3711.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,6800,3299.3,3616.6,-
NIFTY,19-Jun-20,31-Dec-20,CE,6300,3624.15,4093.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,6400,3558.45,3997.2,-
NIFTY,19-Jun-20,31-Dec-20,CE,6500,3493.1,3901.45,-
NIFTY,19-Jun-20,31-Dec-20,CE,5900,3889.95,4479.85,-
NIFTY,19-Jun-20,31-Dec-20,CE,6000,3823.1,4382.9,-
NIFTY,19-Jun-20,31-Dec-20,CE,6100,3756.5,4286.1,-
NIFTY,19-Jun-20,31-Dec-20,CE,6200,3690.2,4189.55,-
NIFTY,19-Jun-20,31-Dec-20,CE,5600,4091.9,4771.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,5700,4024.4,4674.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,5800,3957.05,4576.95,-
NIFTY,19-Jun-20,31-Dec-20,CE,5200,4015.95,5161.55,-
NIFTY,19-Jun-20,31-Dec-20,CE,5300,4098.1,5063.95,-
NIFTY,19-Jun-20,31-Dec-20,CE,5400,4087.8,4966.4,-
NIFTY,19-Jun-20,31-Dec-20,CE,5500,4159.6,4868.9,-
NIFTY,19-Jun-20,31-Dec-20,CE,4900,3978.2,5454.55,-
NIFTY,19-Jun-20,31-Dec-20,CE,5000,4019.95,5356.85,-
NIFTY,19-Jun-20,31-Dec-20,CE,5100,4016.5,5259.2,-
NIFTY,19-Jun-20,31-Dec-20,CE,4600,3955.65,5747.7,-
NIFTY,19-Jun-20,31-Dec-20,CE,4700,3896.8,5650,-
NIFTY,19-Jun-20,31-Dec-20,CE,4800,4010.1,5552.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,14700,31.45,79.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,14800,201.55,74.7,-
NIFTY,19-Jun-20,31-Dec-20,CE,14400,876.65,96.95,-
NIFTY,19-Jun-20,31-Dec-20,CE,14500,20,20,-
NIFTY,19-Jun-20,31-Dec-20,CE,14600,216.4,85.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,14000,25.75,25.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,14100,729.25,117.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,14200,417.1,110.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,14300,948.45,103.4,-
NIFTY,19-Jun-20,31-Dec-20,CE,13700,684,151.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,13800,659.25,142.05,-
NIFTY,19-Jun-20,31-Dec-20,CE,13900,682.95,133.4,-
NIFTY,19-Jun-20,31-Dec-20,CE,13400,788.35,182.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,13500,26,26,-
NIFTY,19-Jun-20,31-Dec-20,CE,13600,621.6,160.95,-
NIFTY,19-Jun-20,31-Dec-20,CE,13100,677.75,218.7,-
NIFTY,19-Jun-20,31-Dec-20,CE,13200,737,205.85,-
NIFTY,19-Jun-20,31-Dec-20,CE,13300,821.8,193.65,-
NIFTY,19-Jun-20,31-Dec-20,CE,12800,772.1,261.7,-
NIFTY,19-Jun-20,31-Dec-20,CE,12900,763.4,246.6,-
NIFTY,19-Jun-20,31-Dec-20,CE,13000,40.25,40.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,12500,72.15,72.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,12600,470,294.45,-
NIFTY,19-Jun-20,31-Dec-20,CE,12700,820.15,277.65,-
NIFTY,19-Jun-20,31-Dec-20,CE,12200,1505,370.9,-
NIFTY,19-Jun-20,31-Dec-20,CE,12300,1532,350.3,-
NIFTY,19-Jun-20,31-Dec-20,CE,12400,1425,330.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,11900,1194,439,-
NIFTY,19-Jun-20,31-Dec-20,CE,12000,129.7,129.7,-
NIFTY,19-Jun-20,31-Dec-20,CE,12100,1565,392.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,11600,400,517.55,-
NIFTY,19-Jun-20,31-Dec-20,CE,11700,255,490.15,-
NIFTY,19-Jun-20,31-Dec-20,CE,11800,54.2,464,-
NIFTY,19-Jun-20,31-Dec-20,CE,11300,160,607.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,11400,1300,576.2,-
NIFTY,19-Jun-20,31-Dec-20,CE,11500,230.5,230.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,11000,397.45,397.45,-
NIFTY,19-Jun-20,31-Dec-20,CE,11100,1649,674.35,-
NIFTY,19-Jun-20,31-Dec-20,CE,11200,1592,640.2,-
NIFTY,19-Jun-20,31-Dec-20,CE,10700,1878,825.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,10800,544.1,785.6,-
NIFTY,19-Jun-20,31-Dec-20,CE,10900,1680,747,-
NIFTY,19-Jun-20,31-Dec-20,CE,10400,444.65,955.8,-
NIFTY,19-Jun-20,31-Dec-20,CE,10500,619.25,619.25,-
NIFTY,19-Jun-20,31-Dec-20,CE,10600,1962,867.5,-
NIFTY,19-Jun-20,31-Dec-20,CE,10100,494.85,1100.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,10200,628,1050.75,-
NIFTY,19-Jun-20,31-Dec-20,CE,10300,524,1002.45,-
